outputtimes,outputvec
Tuesday 17-Mar-2020 11:00:00,1.24853247187782
Tuesday 17-Mar-2020 12:00:00,2.00062490237426
Tuesday 17-Mar-2020 13:00:00,2.2446974554863
Tuesday 17-Mar-2020 14:00:00,2.55737495621324
Tuesday 17-Mar-2020 15:00:00,2.73020145776827
Tuesday 17-Mar-2020 16:00:00,2.42322099693775
Tuesday 17-Mar-2020 17:00:00,2.80843966168642
Tuesday 17-Mar-2020 18:00:00,2.33134439040367
Tuesday 17-Mar-2020 19:00:00,1.48609373064796
Tuesday 17-Mar-2020 20:00:00,1.56231665590985
Tuesday 17-Mar-2020 21:00:00,1.62444862440563
Tuesday 17-Mar-2020 22:00:00,1.78222707120427
Tuesday 17-Mar-2020 23:00:00,1.47212997614568
Wednesday 18-Mar-2020 00:00:00,1.90564949557887
Wednesday 18-Mar-2020 01:00:00,1.56636521922571
Wednesday 18-Mar-2020 02:00:00,1.48082184388715
Wednesday 18-Mar-2020 03:00:00,1.00581641797431
Wednesday 18-Mar-2020 04:00:00,1.05237825899246
Wednesday 18-Mar-2020 05:00:00,0.995154929311679
Wednesday 18-Mar-2020 06:00:00,0.88147603484156
Wednesday 18-Mar-2020 07:00:00,0.596797006248076
Wednesday 18-Mar-2020 08:00:00,1.32268665979513
Wednesday 18-Mar-2020 09:00:00,2.14040494611028
Wednesday 18-Mar-2020 10:00:00,2.28381989949587
Wednesday 18-Mar-2020 11:00:00,1.83134740924089
Wednesday 18-Mar-2020 12:00:00,2.1095023109729
Wednesday 18-Mar-2020 13:00:00,2.25048142997597
Wednesday 18-Mar-2020 14:00:00,2.35244553603266
Wednesday 18-Mar-2020 15:00:00,2.78798015296618
Wednesday 18-Mar-2020 16:00:00,3.01570887189065
Wednesday 18-Mar-2020 17:00:00,3.13963904507084
Wednesday 18-Mar-2020 18:00:00,3.60358617675967
Wednesday 18-Mar-2020 19:00:00,3.33077585505392
Wednesday 18-Mar-2020 20:00:00,2.36826237285202
Wednesday 18-Mar-2020 21:00:00,2.42803075213913
Wednesday 18-Mar-2020 22:00:00,2.76333132287824
Wednesday 18-Mar-2020 23:00:00,2.20465416789119
Thursday 19-Mar-2020 00:00:00,2.19848432637882
Thursday 19-Mar-2020 01:00:00,1.31624465810882
Thursday 19-Mar-2020 02:00:00,2.12830135710774
Thursday 19-Mar-2020 03:00:00,2.39958329715807
Thursday 19-Mar-2020 04:00:00,3.24471364940986
Thursday 19-Mar-2020 05:00:00,2.60521912066273
Thursday 19-Mar-2020 06:00:00,2.03359287960988
Thursday 19-Mar-2020 07:00:00,2.21577676372568
Thursday 19-Mar-2020 08:00:00,2.30875146634135
Thursday 19-Mar-2020 09:00:00,2.43337899500537
Thursday 19-Mar-2020 10:00:00,2.32737334062816
Thursday 19-Mar-2020 11:00:00,2.2445118251712
Thursday 19-Mar-2020 12:00:00,1.80379230142128
Thursday 19-Mar-2020 13:00:00,1.75627446602175
Thursday 19-Mar-2020 14:00:00,1.44977009671649
Thursday 19-Mar-2020 15:00:00,1.27834528460298
Thursday 19-Mar-2020 16:00:00,1.20464379244101
Thursday 19-Mar-2020 17:00:00,1.01472492167418
Thursday 19-Mar-2020 18:00:00,0.930591209930547
Thursday 19-Mar-2020 19:00:00,0.747991661333018
Thursday 19-Mar-2020 20:00:00,0.637965516309463
Thursday 19-Mar-2020 21:00:00,1.12753418277821
Thursday 19-Mar-2020 22:00:00,1.84110474081913
Thursday 19-Mar-2020 23:00:00,1.74164673034842
Friday 20-Mar-2020 00:00:00,1.81475434517549
Friday 20-Mar-2020 01:00:00,2.29150605497782
